CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
562087268,07/22/2009,19:30:00,07/22/2009,20:00:00,42,07/22/2009,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,MCKINLEY,802,1010968,238733,,BLACK,M,,40.821910376,-73.903467704,"(40.821910376, -73.903467704)",PATROL BORO BRONX,,25-44,BLACK,M
553525983,12/17/2006,21:00:00,,,115,12/17/2006,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1013978,212126,,ASIAN / PACIFIC ISLANDER,F,,40.748871688,-73.892710144,"(40.748871688, -73.892710144)",PATROL BORO QUEENS NORTH,,18-24,ASIAN / PACIFIC ISLANDER,F
386214779,05/17/2007,18:00:00,06/05/2007,13:00:00,66,08/03/2007,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,986444,172621,,,,,40.640489311,-73.992095942,"(40.640489311, -73.992095942)",PATROL BORO BKLYN SOUTH,,45-64,WHITE HISPANIC,M
391328715,04/08/2010,23:45:00,04/08/2010,23:45:00,113,04/09/2010,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,QUEENS,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,1041221,189706,,BLACK,M,,40.687200784,-73.794577477,"(40.687200784, -73.794577477)",PATROL BORO QUEENS SOUTH,,45-64,BLACK,F
506652053,07/23/2008,21:50:00,07/23/2008,21:55:00,46,07/23/2008,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1011910,252371,,UNKNOWN,M,,40.859339794,-73.900007958,"(40.859339794, -73.900007958)",PATROL BORO BRONX,,25-44,BLACK HISPANIC,M
612210279,09/22/2011,08:00:00,09/22/2011,08:00:00,67,09/22/2011,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,,TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,NA,,NA,998243,176387,,,,32,40.650815388,-73.949573551,"(40.650815388, -73.949573551)",PATROL BORO BKLYN SOUTH,CHURCH AVENUE,,UNKNOWN,E
980606012,07/05/2009,03:00:00,07/05/2009,03:05:00,72,07/05/2009,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,NA,,NA,983089,177772,,,,,40.65462789,-74.004185687,"(40.65462789, -74.004185687)",PATROL BORO BKLYN SOUTH,,25-44,BLACK HISPANIC,M
124331673,10/13/2009,00:09:00,,,44,10/13/2009,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1007942,243354,,,,,40.834602331,-73.914384501,"(40.834602331, -73.914384501)",PATROL BORO BRONX,,,UNKNOWN,E
298601705,09/22/2009,22:20:00,,,81,09/22/2009,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1007013,189434,,,,,40.686608285,-73.917924236,"(40.686608285, -73.917924236)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
982780530,11/26/2011,12:57:00,11/26/2011,12:58:00,47,11/26/2011,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,,DOCTOR/DENTIST OFFICE,N.Y. POLICE DEPT,0,NA,,NA,1026387,262634,,BLACK,F,,40.887451313,-73.847607787,"(40.887451313, -73.847607787)",PATROL BORO BRONX,,25-44,BLACK HISPANIC,F
941686447,07/04/2006,22:30:00,07/05/2006,17:00:00,50,07/05/2006,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1014207,261276,25-44,WHITE HISPANIC,M,,40.883773783,-73.891664283,"(40.883773783, -73.891664283)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,F
533787037,02/16/2007,19:45:00,02/16/2007,19:49:00,43,02/16/2007,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1021943,236922,,,,,40.816899683,-73.863824592,"(40.816899683, -73.863824592)",PATROL BORO BRONX,,,UNKNOWN,E
420417710,02/24/2008,22:45:00,02/24/2008,22:45:00,122,02/24/2008,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,STATEN ISLAND,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,948108,158197,45-64,WHITE HISPANIC,M,,40.600824999,-74.13015229,"(40.600824999, -74.13015229)",PATROL BORO STATEN ISLAND,,45-64,WHITE HISPANIC,F
997454184,06/15/2006,01:10:00,,,34,06/15/2006,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1002264,250414,,,,,40.853993366,-73.934884396,"(40.853993366, -73.934884396)",PATROL BORO MAN NORTH,,25-44,WHITE HISPANIC,F
535167991,04/07/2007,18:45:00,,,25,04/07/2007,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,LINCOLN,645,1002071,234334,,,,,40.809858783,-73.935624768,"(40.809858783, -73.935624768)",PATROL BORO MAN NORTH,,,UNKNOWN,E
293161247,10/25/2011,13:00:00,10/25/2011,14:00:00,113,10/26/2011,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1042342,189486,,,,,40.686589649,-73.790537328,"(40.686589649, -73.790537328)",PATROL BORO QUEENS SOUTH,,18-24,BLACK,M
658643479,07/24/2010,20:00:00,07/25/2010,17:00:00,26,07/25/2010,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,995026,231397,,,,,40.801808928,-73.961078876,"(40.801808928, -73.961078876)",PATROL BORO MAN NORTH,,25-44,ASIAN / PACIFIC ISLANDER,M
211221140,01/15/2006,18:50:00,01/15/2006,19:13:00,60,01/15/2006,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,987483,155241,,,,,40.592784486,-73.988360498,"(40.592784486, -73.988360498)",PATROL BORO BKLYN SOUTH,,25-44,WHITE HISPANIC,M
677067593,09/06/2006,16:45:00,,,108,09/06/2006,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,998448,208963,,,,,40.740228615,-73.948766113,"(40.740228615, -73.948766113)",PATROL BORO QUEENS NORTH,,45-64,BLACK,M
120958243,05/21/2011,10:00:00,05/21/2011,10:05:00,73,05/21/2011,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,HOWARD AVENUE-PARK PLACE,357,1006140,183727,25-44,BLACK,M,,40.670946067,-73.921090573,"(40.670946067, -73.921090573)",PATROL BORO BKLYN NORTH,,18-24,BLACK,F
433791010,05/24/2011,02:00:00,05/24/2011,02:10:00,90,05/31/2011,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,994063,198221,,,,,40.710750383,-73.964605617,"(40.710750383, -73.964605617)",PATROL BORO BKLYN NORTH,,18-24,UNKNOWN,M
618264644,08/25/2008,22:00:00,08/25/2008,22:10:00,83,08/27/2008,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1008291,192000,,BLACK,M,,40.693647983,-73.913306961,"(40.693647983, -73.913306961)",PATROL BORO BKLYN NORTH,,18-24,WHITE HISPANIC,M
615115990,05/24/2007,09:00:00,,,68,05/24/2007,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,973913,170985,,UNKNOWN,M,,40.635993078,-74.037245587,"(40.635993078, -74.037245587)",PATROL BORO BKLYN SOUTH,,25-44,WHITE HISPANIC,F
843498534,01/30/2007,01:15:00,,,115,01/30/2007,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1018003,213446,,,,,40.752480305,-73.878176911,"(40.752480305, -73.878176911)",PATROL BORO QUEENS NORTH,,,UNKNOWN,F
278597653,07/09/2007,16:07:00,,,5,07/09/2007,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,982932,200142,,,,,40.716028413,-74.004755895,"(40.716028413, -74.004755895)",PATROL BORO MAN SOUTH,,,UNKNOWN,M
607234588,02/02/2007,09:00:00,,,104,02/05/2007,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1013171,195765,,,,,40.703967423,-73.895692995,"(40.703967423, -73.895692995)",PATROL BORO QUEENS NORTH,,45-64,WHITE,M
832752047,04/10/2011,04:15:00,04/10/2011,04:21:00,28,04/10/2011,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,998465,233900,,,,,40.808674112,-73.948652019,"(40.808674112, -73.948652019)",PATROL BORO MAN NORTH,,,UNKNOWN,E
818826609,05/25/2006,17:16:00,05/25/2006,18:04:00,32,05/25/2006,235,DANGEROUS DRUGS,511,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1000693,234939,,,,,40.811522012,-73.940601181,"(40.811522012, -73.940601181)",PATROL BORO MAN NORTH,,,UNKNOWN,E
595385650,12/16/2009,20:00:00,12/18/2009,09:00:00,60,12/18/2009,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,992783,149242,,,,,40.576314904,-73.969284564,"(40.576314904, -73.969284564)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,F
107589279,10/22/2011,14:30:00,10/22/2011,14:35:00,111,10/22/2011,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",ATTEMPTED,MISDEMEANOR,QUEENS,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,1056808,214666,,,,,40.75559561,-73.738105662,"(40.75559561, -73.738105662)",PATROL BORO QUEENS NORTH,,,UNKNOWN,D
833671888,08/08/2006,19:00:00,08/08/2006,21:00:00,67,08/10/2006,341,PETIT LARCENY,301,"LARCENY,PETIT BY ACQUIRING LOS",COMPLETED,MISDEMEANOR,BROOKLYN,,RESTAURANT/DINER,N.Y. POLICE DEPT,0,NA,,NA,1003856,173231,,,,,40.642142204,-73.929354633,"(40.642142204, -73.929354633)",PATROL BORO BKLYN SOUTH,,18-24,UNKNOWN,F
482033269,07/13/2006,01:00:00,07/13/2006,12:00:00,42,07/13/2006,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1015139,242997,,,,,40.833600231,-73.888378014,"(40.833600231, -73.888378014)",PATROL BORO BRONX,,25-44,BLACK,M
782664914,03/05/2009,14:45:00,03/05/2009,14:50:00,112,03/06/2009,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,,NA,1027076,204972,<18,WHITE HISPANIC,M,,40.729182027,-73.845483787,"(40.729182027, -73.845483787)",PATROL BORO QUEENS NORTH,,<18,WHITE HISPANIC,M
979515369,08/26/2010,21:00:00,,,113,10/06/2010,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,AIRPORT TERMINAL,PORT AUTHORITY,3,NA,,NA,1046367,186986,,,,,40.679700408,-73.776047368,"(40.679700408, -73.776047368)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
936605768,06/23/2010,22:50:00,06/24/2010,00:05:00,103,06/24/2010,118,DANGEROUS WEAPONS,792,WEAPONS POSSESSION 1 & 2,COMPLETED,FELONY,QUEENS,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1044154,193039,,,,,40.696329709,-73.783972176,"(40.696329709, -73.783972176)",PATROL BORO QUEENS SOUTH,,45-64,ASIAN / PACIFIC ISLANDER,M
113973408,03/28/2010,17:07:00,03/28/2010,17:40:00,14,03/28/2010,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,987873,212315,,,,,40.74943967,-73.986925574,"(40.74943967, -73.986925574)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
912962595,11/15/2011,14:15:00,11/15/2011,14:20:00,71,11/15/2011,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,PUBLIC BUILDING,N.Y. POLICE DEPT,0,NA,,NA,996107,182879,,,,,40.668637618,-73.957259839,"(40.668637618, -73.957259839)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
161611107,01/12/2007,15:15:00,,,71,01/12/2007,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,995164,180080,,BLACK,F,,40.660956196,-73.960663655,"(40.660956196, -73.960663655)",PATROL BORO BKLYN SOUTH,,<18,BLACK,F
892735814,06/18/2009,16:00:00,06/19/2009,09:00:00,106,06/19/2009,126,MISCELLANEOUS PENAL LAW,640,AGGRAVATED HARASSMENT 1,COMPLETED,FELONY,QUEENS,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,,NA,1027173,183718,,,,,40.670844376,-73.845269262,"(40.670844376, -73.845269262)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,D
143962550,05/10/2006,20:40:00,05/10/2006,20:45:00,73,05/10/2006,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1009205,180904,25-44,BLACK,F,,40.663189455,-73.910052066,"(40.663189455, -73.910052066)",PATROL BORO BKLYN NORTH,,25-44,BLACK,M
564509865,07/28/2011,09:00:00,,,73,08/02/2011,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1007693,186018,,,,,40.67723037,-73.915484226,"(40.67723037, -73.915484226)",PATROL BORO BKLYN NORTH,,25-44,WHITE HISPANIC,F
397082797,04/20/2006,00:20:00,,,79,04/20/2006,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. HOUSING POLICE,2,NA,LAFAYETTE,489,,,,BLACK,M,,,,,PATROL BORO BKLYN NORTH,,,UNKNOWN,D
908054365,05/21/2006,15:45:00,,,77,05/21/2006,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,993386,184858,,BLACK,M,,40.674072756,-73.9670657,"(40.674072756, -73.9670657)",PATROL BORO BKLYN NORTH,,25-44,WHITE,F
862518804,11/07/2011,15:00:00,11/07/2011,17:00:00,66,11/07/2011,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,989836,170600,,UNKNOWN,U,,40.634940607,-73.979875437,"(40.634940607, -73.979875437)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,M
752123624,04/05/2009,13:41:00,04/06/2009,09:00:00,49,04/06/2009,355,OFFENSES AGAINST THE PERSON,181,"IMPRISONMENT 2,UNLAWFUL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1023349,255040,25-44,WHITE HISPANIC,M,,40.866622136,-73.858639391,"(40.866622136, -73.858639391)",PATROL BORO BRONX,,18-24,BLACK,F
931649632,05/11/2006,16:00:00,05/12/2006,07:30:00,63,05/12/2006,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1005660,164448,,,,,40.618030551,-73.922882097,"(40.618030551, -73.922882097)",PATROL BORO BKLYN SOUTH,,45-64,WHITE,M
338017133,06/23/2007,23:20:00,06/23/2007,23:47:00,7,06/24/2007,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,MANHATTAN,REAR OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,546,990933,200320,,,,,40.716514555,-73.975893551,"(40.716514555, -73.975893551)",PATROL BORO MAN SOUTH,,,UNKNOWN,E
934425305,08/22/2009,14:00:00,08/22/2009,14:25:00,66,08/22/2009,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,991231,166952,,UNKNOWN,M,,40.624926626,-73.974853113,"(40.624926626, -73.974853113)",PATROL BORO BKLYN SOUTH,,45-64,BLACK HISPANIC,M
258362266,08/25/2011,23:55:00,08/25/2011,23:59:00,103,08/26/2011,126,MISCELLANEOUS PENAL LAW,110,MENACING 1ST DEGREE (VICT PEAC,COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1038453,196999,,,,,40.70723571,-73.804499509,"(40.70723571, -73.804499509)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
952923244,12/01/2007,15:15:00,12/01/2007,15:25:00,115,12/01/2007,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,SMALL MERCHANT,N.Y. POLICE DEPT,0,NA,,NA,1021340,215313,,BLACK HISPANIC,F,,40.757591373,-73.866122413,"(40.757591373, -73.866122413)",PATROL BORO QUEENS NORTH,,45-64,WHITE HISPANIC,M
809229192,03/01/2008,09:00:00,05/01/2008,16:00:00,26,05/23/2008,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,997349,235298,,UNKNOWN,,,40.812512958,-73.952680664,"(40.812512958, -73.952680664)",PATROL BORO MAN NORTH,,18-24,WHITE,F
267857194,05/16/2010,03:00:00,05/16/2010,03:22:00,43,05/16/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,1018287,240786,,,,,40.827520105,-73.877013331,"(40.827520105, -73.877013331)",PATROL BORO BRONX,,25-44,UNKNOWN,M
613782525,03/29/2006,08:00:00,03/29/2006,23:00:00,105,06/08/2006,109,GRAND LARCENY,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1057636,203954,,,,,40.72618713,-73.735233904,"(40.72618713, -73.735233904)",PATROL BORO QUEENS SOUTH,,,BLACK,F
905433702,05/17/2007,15:12:00,05/17/2007,15:20:00,77,05/17/2007,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,,NA,1001207,185220,,,,,40.675054839,-73.938869695,"(40.675054839, -73.938869695)",PATROL BORO BKLYN NORTH,,<18,BLACK,F
346172477,08/08/2008,17:00:00,,,61,08/09/2008,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,997155,150703,,WHITE,M,,40.580319776,-73.953543563,"(40.580319776, -73.953543563)",PATROL BORO BKLYN SOUTH,,45-64,WHITE,F
873317052,03/06/2010,19:40:00,03/06/2010,20:38:00,52,03/06/2010,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,BRONX,INSIDE,VARIETY STORE,N.Y. POLICE DEPT,0,NA,,NA,1010915,252197,,,,,40.858865278,-73.903605666,"(40.858865278, -73.903605666)",PATROL BORO BRONX,,,UNKNOWN,D
196264559,06/03/2009,13:00:00,06/03/2009,14:00:00,67,06/03/2009,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DOCTOR/DENTIST OFFICE,N.Y. POLICE DEPT,0,NA,,NA,1004617,175511,,,,,40.648398594,-73.926605621,"(40.648398594, -73.926605621)",PATROL BORO BKLYN SOUTH,,45-64,BLACK,M
996524080,02/24/2007,20:00:00,02/25/2007,12:00:00,49,02/25/2007,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BRONX,INSIDE,PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0,NA,,NA,1026158,246462,,,,,40.843065226,-73.848537121,"(40.843065226, -73.848537121)",PATROL BORO BRONX,,,UNKNOWN,D
216312155,09/26/2008,22:30:00,09/26/2008,22:41:00,41,09/26/2008,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1013623,240417,,UNKNOWN,,,40.826524046,-73.893867666,"(40.826524046, -73.893867666)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,M
783990049,10/05/2007,03:15:00,,,78,10/05/2007,109,GRAND LARCENY,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,BROOKLYN,,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,989311,186771,,,,,40.679326777,-73.981754845,"(40.679326777, -73.981754845)",PATROL BORO BKLYN SOUTH,,25-44,WHITE,F
965969246,05/15/2006,09:00:00,,,7,05/23/2006,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,MANHATTAN,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,,NA,988272,201305,,,,,40.719219754,-73.985492111,"(40.719219754, -73.985492111)",PATROL BORO MAN SOUTH,,18-24,WHITE,F
316594319,04/26/2010,10:30:00,04/26/2010,11:30:00,43,04/26/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1021182,244763,,BLACK HISPANIC,F,,40.838424184,-73.866530759,"(40.838424184, -73.866530759)",PATROL BORO BRONX,,25-44,BLACK,F
250896446,01/17/2008,13:00:00,01/30/2008,13:00:00,17,01/30/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,NA,,NA,993161,214643,,,,,40.755825694,-73.967837415,"(40.755825694, -73.967837415)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
890701405,09/14/2007,14:35:00,,,43,09/14/2007,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,NA,,NA,1020591,239446,,,,,40.823833011,-73.868695407,"(40.823833011, -73.868695407)",PATROL BORO BRONX,,,UNKNOWN,D
